processed_path,new_action
"processed_data\test\B1\B1.19.Apar-Bui_43_patch_1_1.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_05_patch_1_1.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_25_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_341_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_117_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_25_patch_3_1.jpg",FILTER
"processed_data\train\B2\DSC03331_patch_3_0.jpg",FILTER
"processed_data/train/A1/DSC01990_patch_1_1.jpg",FILTER
"processed_data\test\B2\DSC07504_patch_3_1.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_07_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_14_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_39_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_46_patch_1_5.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_03_patch_3_1.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_63_patch_1_4.jpg",FILTER
"processed_data/train/A2/A2.22.Mai-Hou_19_patch_0_4.jpg",FILTER
"processed_data\train\B2\DSC03470_patch_2_1.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_24_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_99_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_76_patch_1_3.jpg",FILTER
"processed_data/test/A1/A1.15.VTT-Sch_09_patch_0_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_219_patch_0_2.jpg",FILTER
"processed_data/test/A1/A1.15.VTT-Sch_39_patch_0_3.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_33_patch_0_1.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_17_patch_0_1.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_241_patch_2_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_161_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_13_patch_3_2.jpg",FILTER
"processed_data/train/A2/A2.15.New-Wor_08_patch_3_1.jpg",FILTER
"processed_data/train/B2/B2.10.War-Mus_95_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_232_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.27.Tu-Du_01_patch_0_4.jpg",FILTER
"processed_data/test/B2/DSC02280_patch_3_1.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_32_patch_2_4.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_46_patch_3_5.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_56_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_51_patch_2_5.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_35_patch_1_2.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_101_patch_0_1.jpg",FILTER
"processed_data\train\B2\DSC03354_patch_2_0.jpg",FILTER
"processed_data/train/A2/A2.11.Sai-Uni_14_patch_1_0.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_11_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_53_patch_3_0.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_44_patch_0_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_221_patch_0_5.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_122_patch_2_5.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_53_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_73_patch_2_5.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_94_patch_0_2.jpg",FILTER
"processed_data\train\B2\DSC03329_patch_2_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_144_patch_2_3.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_72_patch_3_0.jpg",FILTER
