processed_path,new_action
"processed_data\test\B2\B2.01.Sai-Cen_22_patch_1_1.jpg",FILTER
"processed_data\train\B2\DSC03318_patch_1_1.jpg",FILTER
"processed_data\train\B2\DSC03317_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_67_patch_3_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_108_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_40_patch_3_3.jpg",FILTER
"processed_data\train\B2\DSC03409_patch_3_4.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_87_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_374_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_180_patch_1_4.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_113_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_205_patch_2_2.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_44_patch_3_1.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_64_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_48_patch_2_2.jpg",FILTER
"processed_data\test\B2\DSC07512_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_120_patch_1_4.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_31_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_44_patch_2_0.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_06_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.41.Sto-Exc_01_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_55_patch_2_5.jpg",FILTER
"processed_data\val\A1\A1.11.LQD-Sch_41_patch_2_3.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_26_patch_0_4.jpg",FILTER
"processed_data\train\B1\DSC00065_patch_3_4.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_66_patch_2_3.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_02_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_40_patch_3_4.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_117_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_119_patch_3_4.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_35_patch_2_0.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_133_patch_3_3.jpg",FILTER
"processed_data\train\B2\DSC03198_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_176_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_07_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.26.Tan-Din_81_patch_3_2.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_92_patch_1_2.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_82_patch_0_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_112_patch_3_2.jpg",FILTER
"processed_data/test/B2/DSC02214_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_10_patch_0_4.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_07_patch_1_0.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_01_patch_3_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_164_patch_3_0.jpg",FILTER
"processed_data\test\B2\DSC07438_patch_2_1.jpg",FILTER
"processed_data\train\B2\DSC03191_patch_3_2.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_20_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_104_patch_0_4.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_116_patch_2_0.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_42_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_69_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_134_patch_3_1.jpg",FILTER
