processed_path,new_action
"processed_data/train/B1/B1.26.MEK-CPF_60_patch_3_1.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_40_patch_0_5.jpg",KEEP
"processed_data\train\B2\B2.05.SA-Offi_34_patch_1_2.jpg",KEEP
"processed_data/train/A1/DSC02070_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_106_patch_1_0.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_50_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.18.TaD-Mar_39_patch_0_1.jpg",KEEP
"processed_data\train\B2\DSC03413_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_25_patch_3_0.jpg",KEEP
"processed_data/test/B2/DSC08844_patch_2_2.jpg",KEEP
"processed_data\train\B2\DSC08684_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_84_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_03_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_13_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_19_patch_1_4.jpg",KEEP
"processed_data/train/B2/B2.10.War-Mus_103_patch_2_1.jpg",KEEP
"processed_data\train\B2\DSC03213_patch_2_1.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_148_patch_2_3.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_08_patch_2_5.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_34_patch_1_1.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_24_patch_1_2.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_18_patch_1_2.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_43_patch_1_0.jpg",KEEP
"processed_data\train\B2\DSC03448_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_84_patch_0_5.jpg",KEEP
"processed_data\train\B2\DSC03477_patch_1_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_164_patch_3_3.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_71_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_89_patch_3_3.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_41_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_162_patch_0_2.jpg",KEEP
"processed_data/test/B2/DSC02143_patch_1_1.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_135_patch_0_4.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_67_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_150_patch_1_3.jpg",KEEP
"processed_data/test/B2/DSC02143_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_20_patch_3_0.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_42_patch_3_3.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_39_patch_0_3.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_98_patch_0_5.jpg",KEEP
"processed_data/test/A1/A1.15.VTT-Sch_20_patch_2_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_190_patch_0_5.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_73_patch_1_0.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_11_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_144_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.41.Sto-Exc_25_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_39_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_34_patch_0_1.jpg",KEEP
"processed_data\train\B1\DSC02238_patch_0_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_269_patch_1_4.jpg",KEEP
"processed_data\train\A2\A2.13.Kei-Uni_29_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_38_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_50_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_15_patch_2_0.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_13_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_60_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_17_patch_2_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_70_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_48_patch_1_3.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_177_patch_3_1.jpg",KEEP
"processed_data\val\A2\A2.24.Asi-ana_30_patch_3_4.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_108_patch_0_2.jpg",KEEP
"processed_data\train\A2\A2.25.Lux-Pal_19_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_39_patch_3_3.jpg",KEEP
"processed_data\train\B1\B1.28.VB-Bui_13_patch_1_0.jpg",KEEP
"processed_data\train\B1\DSC02290_patch_3_5.jpg",KEEP
