processed_path,new_action
"processed_data\train\B2\B2.05.SA-Offi_32_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_04_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.27.Tu-Du_43_patch_0_4.jpg",FILTER
"processed_data\train\B1\DSC04601_patch_0_2.jpg",FILTER
"processed_data/test/B2/DSC02309_patch_2_0.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_08_patch_0_5.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_53_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_101_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_31_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_149_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_38_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_60_patch_1_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_344_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_139_patch_1_1.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_66_patch_0_5.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_173_patch_2_4.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_07_patch_2_3.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_101_patch_1_1.jpg",FILTER
"processed_data\train\B1\B1.21.PMO-Bui_11_patch_3_2.jpg",FILTER
"processed_data\train\B2\DSC08686_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_15_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_37_patch_2_4.jpg",FILTER
"processed_data\test\B1\B1.27.HB-The_31_patch_2_4.jpg",FILTER
"processed_data\train\B2\DSC03315_patch_0_5.jpg",FILTER
"processed_data\train\B1\DSC04986_patch_3_4.jpg",FILTER
"processed_data/train/A1/DSC02044_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_182_patch_1_2.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_80_patch_2_5.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_179_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_63_patch_1_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_86_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_116_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_19_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_05_patch_0_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_342_patch_1_4.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_55_patch_3_4.jpg",FILTER
"processed_data\val\A2\A2.04.Pub-Def_07_patch_2_0.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_89_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_03_patch_0_2.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_222_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_376_patch_1_1.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_10_patch_2_2.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_158_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_47_patch_1_4.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_38_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_342_patch_3_2.jpg",FILTER
"processed_data/train/A2/A2.22.Mai-Hou_07_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_106_patch_1_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_31_patch_0_1.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_138_patch_3_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_53_patch_3_5.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_127_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_81_patch_2_2.jpg",FILTER
"processed_data\train\B2\DSC03215_patch_3_1.jpg",FILTER
"processed_data\train\B2\B2.02.Ven-BTS_07_patch_0_5.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_27_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.34.Maj-Hot_04_patch_0_0.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_32_patch_3_1.jpg",FILTER
"processed_data\train\B2\DSC03195_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_97_patch_3_5.jpg",FILTER
"processed_data\train\B1\DSC04681_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_15_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_28_patch_3_1.jpg",FILTER
"processed_data/test/B2/DSC02092_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_16_patch_3_0.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_09_patch_3_3.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_35_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_82_patch_3_5.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_53_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_06_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_63_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_72_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_23_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_42_patch_0_2.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_138_patch_1_2.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_105_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.20.Peo-Com_20_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_06_patch_1_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_179_patch_0_4.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_23_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_87_patch_0_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_146_patch_2_4.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_55_patch_1_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_45_patch_3_4.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_123_patch_1_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_178_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_103_patch_3_0.jpg",FILTER
"processed_data\train\A2\A2.26.Sou-Mil_31_patch_3_1.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_140_patch_2_4.jpg",FILTER
"processed_data\train\B2\DSC03453_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_34_patch_2_5.jpg",FILTER
"processed_data/train/A1/DSC02066_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_09_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_21_patch_2_3.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_38_patch_3_5.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_134_patch_3_1.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_30_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_24_patch_3_4.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_129_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_106_patch_1_3.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_27_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_263_patch_1_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_07_patch_1_2.jpg",FILTER
"processed_data/test/B2/DSC02099_patch_3_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_224_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_43_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_168_patch_1_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_103_patch_1_0.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_56_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_67_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_73_patch_1_0.jpg",FILTER
"processed_data\train\B2\DSC03229_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_14_patch_3_2.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_20_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_31_patch_3_4.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_99_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_131_patch_0_1.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_119_patch_1_2.jpg",FILTER
"processed_data/test/B2/DSC02274_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_28_patch_1_5.jpg",FILTER
"processed_data\train\A2\A2.06.VCB-Tow_43_patch_2_5.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_10_patch_0_2.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_139_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_53_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_147_patch_1_2.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_69_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.43.Sta-Tre_31_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_119_patch_0_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_118_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.10.Tur-Lak_96_patch_1_0.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_33_patch_0_4.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_05_patch_1_2.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_39_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_24_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_195_patch_0_4.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_55_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_53_patch_2_2.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_163_patch_0_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_169_patch_2_4.jpg",FILTER
"processed_data/train/A1/DSC02591_patch_1_1.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_52_patch_3_0.jpg",FILTER
"processed_data/train/A2/A2.11.Sai-Uni_17_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_08_patch_0_3.jpg",FILTER
"processed_data/train/A1/DSC02026_patch_2_3.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_56_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_81_patch_2_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_121_patch_3_1.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_82_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.10.Tur-Lak_10_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_54_patch_0_1.jpg",FILTER
"processed_data\val\A2\A2.24.Asi-ana_04_patch_1_1.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_47_patch_3_3.jpg",FILTER
"processed_data/train/B2/B2.11.Mil-Zon7_53_patch_0_3.jpg",FILTER
"processed_data\test\B2\DSC07527_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_144_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_155_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_113_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_52_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_78_patch_2_0.jpg",FILTER
"processed_data\train\B1\DSC04665_patch_1_1.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_23_patch_1_1.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_75_patch_2_0.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_331_patch_2_0.jpg",FILTER
"processed_data\train\B2\DSC03421_patch_1_0.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_41_patch_3_1.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_144_patch_0_2.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_33_patch_1_0.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_22_patch_2_1.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_38_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_71_patch_1_0.jpg",FILTER
"processed_data\train\B2\B2.12.SW-Mus_05_patch_0_0.jpg",FILTER
"processed_data\train\B1\DSC04692_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_163_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_12_patch_3_0.jpg",FILTER
