processed_path,new_action
"processed_data\val\A1\A1.11.LQD-Sch_55_patch_0_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_189_patch_3_2.jpg",FILTER
"processed_data\train\B2\DSC03187_patch_1_4.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_24_patch_0_2.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_19_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_70_patch_2_0.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_39_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_241_patch_1_5.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_44_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.36.St-Paul_43_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_32_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.43.Sta-Tre_34_patch_2_5.jpg",FILTER
"processed_data\train\A2\A2.25.Lux-Pal_31_patch_2_3.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_16_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_200_patch_0_5.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_04_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_34_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_96_patch_0_1.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_13_patch_2_5.jpg",FILTER
"processed_data/train/A1/DSC02035_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_291_patch_2_1.jpg",FILTER
"processed_data\train\A2\A2.05.Pub-Ser_01_patch_1_1.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_45_patch_0_1.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_25_patch_2_5.jpg",FILTER
"processed_data/train/A1/DSC02086_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_04_patch_3_4.jpg",FILTER
"processed_data\train\B2\DSC08686_patch_3_0.jpg",FILTER
"processed_data\train\A2\A2.25.Lux-Pal_07_patch_1_4.jpg",FILTER
"processed_data\test\B1\B1.27.HB-The_27_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.42.BIDV-Bui_40_patch_2_1.jpg",FILTER
"processed_data\test\B2\DSC07529_patch_0_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_124_patch_1_5.jpg",FILTER
"processed_data\val\A2\A2.24.Asi-ana_31_patch_0_4.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_140_patch_3_2.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_93_patch_0_1.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_360_patch_3_0.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_34_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_150_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_75_patch_2_3.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_108_patch_0_1.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_109_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_135_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_199_patch_0_1.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_125_patch_1_2.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_153_patch_3_2.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_101_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_142_patch_0_3.jpg",FILTER
"processed_data/test/B2/DSC02232_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_53_patch_2_1.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_25_patch_2_3.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_28_patch_0_0.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_66_patch_0_4.jpg",FILTER
"processed_data\test\A1\DSC02550_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_50_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_69_patch_0_0.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_56_patch_2_4.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_53_patch_0_1.jpg",FILTER
"processed_data\train\B2\DSC03208_patch_0_5.jpg",FILTER
"processed_data\val\A1\A1.19.TuD-DiB_50_patch_0_1.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_111_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_102_patch_2_1.jpg",FILTER
"processed_data\test\B2\DSC07483_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_44_patch_3_1.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_149_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_125_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_146_patch_0_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_411_patch_2_3.jpg",FILTER
"processed_data/train/A2/A2.15.New-Wor_48_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_15_patch_3_4.jpg",FILTER
"processed_data\train\A2\A2.26.Sou-Mil_08_patch_3_5.jpg",FILTER
"processed_data/train/A1/DSC02072_patch_1_0.jpg",FILTER
"processed_data\test\B2\DSC07534_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.30.Pol-Mas_02_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_11_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_37_patch_3_1.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_35_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.36.St-Paul_04_patch_3_2.jpg",FILTER
"processed_data/train/A1/DSC02089_patch_2_3.jpg",FILTER
"processed_data/train/B2/B2.11.Mil-Zon7_59_patch_1_2.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_40_patch_0_2.jpg",FILTER
"processed_data\val\A2\A2.04.Pub-Def_02_patch_3_3.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_35_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_73_patch_0_2.jpg",FILTER
"processed_data\train\B1\DSC04602_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_03_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_122_patch_0_5.jpg",FILTER
"processed_data\train\A2\A2.25.Lux-Pal_16_patch_3_4.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_05_patch_0_0.jpg",FILTER
"processed_data\train\A2\A2.25.Lux-Pal_22_patch_1_2.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_27_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_242_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_74_patch_0_3.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_131_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_164_patch_0_0.jpg",FILTER
"processed_data/train/A2/DSC01963_patch_3_5.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_30_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.09.TD-Hos_02_patch_3_5.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_21_patch_3_1.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_37_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_113_patch_1_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_11_patch_2_4.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_32_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_271_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_86_patch_3_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_293_patch_3_4.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_10_patch_0_1.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_91_patch_2_3.jpg",FILTER
"processed_data\test\B2\DSC07439_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.22.Ben-Tha_82_patch_1_0.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_36_patch_0_1.jpg",FILTER
"processed_data\train\B2\DSC03471_patch_3_5.jpg",FILTER
"processed_data/train/A1/DSC02081_patch_0_2.jpg",FILTER
"processed_data\val\A1\A1.11.LQD-Sch_54_patch_3_0.jpg",FILTER
"processed_data/train/A2/A2.11.Sai-Uni_16_patch_0_1.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_81_patch_3_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_06_patch_0_0.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_17_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_55_patch_2_0.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_09_patch_3_1.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_23_patch_1_0.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_110_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_20_patch_2_1.jpg",FILTER
"processed_data\train\B1\DSC04878_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_57_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_41_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_23_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_61_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_92_patch_2_0.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_75_patch_3_3.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_01_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_72_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_25_patch_1_1.jpg",FILTER
"processed_data\train\B2\DSC03217_patch_1_1.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_10_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.36.St-Paul_17_patch_0_3.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_28_patch_3_2.jpg",FILTER
"processed_data\train\B1\B1.21.PMO-Bui_07_patch_2_0.jpg",FILTER
"processed_data\train\B2\DSC03367_patch_2_2.jpg",FILTER
"processed_data\val\A2\A2.18.MTN-Par_04_patch_2_5.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_107_patch_1_1.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_43_patch_3_2.jpg",FILTER
"processed_data\train\B2\DSC08569_patch_2_0.jpg",FILTER
"processed_data/test/B2/DSC02286_patch_0_0.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_204_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_17_patch_2_4.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_224_patch_1_0.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_101_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.41.Sto-Exc_31_patch_0_5.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_13_patch_2_5.jpg",FILTER
