processed_path,new_action
"processed_data\train\A1\A1.16.LHP-Sch_40_patch_0_5.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_117_patch_1_0.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_33_patch_0_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_143_patch_3_0.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_27_patch_3_2.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_08_patch_3_5.jpg",FILTER
"processed_data\train\A2\A2.26.Sou-Mil_27_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_220_patch_1_4.jpg",FILTER
"processed_data\train\B2\DSC03341_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_42_patch_3_5.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_08_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_44_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_21_patch_0_1.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_30_patch_0_2.jpg",FILTER
"processed_data\train\B1\B1.24.Rex-Hot_36_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_13_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_141_patch_3_3.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_34_patch_3_4.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_88_patch_3_1.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_96_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_03_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_43_patch_3_4.jpg",FILTER
"processed_data\train\A2\A2.05.Pub-Ser_22_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_37_patch_2_0.jpg",FILTER
"processed_data\train\B2\DSC03331_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_29_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_24_patch_0_1.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_224_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_75_patch_0_0.jpg",FILTER
"processed_data\train\A2\A2.13.Kei-Uni_01_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_100_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_127_patch_2_5.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_130_patch_3_2.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_49_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.43.Sta-Tre_40_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_22_patch_3_2.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_56_patch_3_1.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_19_patch_0_0.jpg",FILTER
"processed_data\train\B1\DSC04887_patch_3_5.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_37_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_84_patch_1_5.jpg",FILTER
"processed_data\train\B2\DSC04214_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_89_patch_1_0.jpg",FILTER
