processed_path,new_action
"processed_data\train\B1\B1.22.SA-Offi_26_patch_0_0.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_146_patch_1_4.jpg",KEEP
"processed_data/train/A1/DSC02531_patch_2_2.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_156_patch_3_2.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_10_patch_0_3.jpg",KEEP
"processed_data/test/B2/DSC02209_patch_0_3.jpg",KEEP
"processed_data\test\A1\DSC02543_patch_2_5.jpg",KEEP
"processed_data/train/A2/A2.19.La-Vela_15_patch_3_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_21_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_23_patch_0_2.jpg",KEEP
"processed_data\test\B2\DSC07519_patch_0_2.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_59_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_66_patch_2_3.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_17_patch_0_0.jpg",KEEP
"processed_data\train\B2\DSC03463_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_125_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_23_patch_0_4.jpg",KEEP
"processed_data/train/A1/DSC02507_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_15_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_58_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_16_patch_0_2.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_109_patch_2_3.jpg",KEEP
"processed_data\train\B1\B1.24.Rex-Hot_19_patch_3_0.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_95_patch_3_0.jpg",KEEP
"processed_data\train\B2\DSC03343_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_68_patch_3_3.jpg",KEEP
"processed_data\train\B2\DSC08692_patch_0_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_94_patch_1_4.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_08_patch_0_3.jpg",KEEP
"processed_data/train/A2/A2.19.La-Vela_11_patch_3_3.jpg",KEEP
"processed_data\train\A2\A2.25.Lux-Pal_24_patch_3_3.jpg",KEEP
"processed_data/test/B2/DSC02109_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_16_patch_1_1.jpg",KEEP
"processed_data\train\B2\DSC03435_patch_1_0.jpg",KEEP
"processed_data\val\B1\B1.11.TNS-Cen_25_patch_2_1.jpg",KEEP
"processed_data\train\B1\DSC02239_patch_1_4.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_10_patch_0_4.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_110_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.20.Peo-Com_03_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_79_patch_2_5.jpg",KEEP
"processed_data/train/A2/A2.20.Metr-pol_26_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.18.GD-Hos_31_patch_3_0.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_02_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_26_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_62_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_117_patch_0_3.jpg",KEEP
"processed_data\test\B1\B1.19.Apar-Bui_17_patch_2_1.jpg",KEEP
"processed_data/train/A2/DSC01965_patch_0_4.jpg",KEEP
"processed_data\train\B2\DSC03289_patch_3_0.jpg",KEEP
"processed_data\train\B1\B1.24.Rex-Hot_11_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_80_patch_1_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_46_patch_3_1.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_119_patch_1_5.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_54_patch_1_3.jpg",KEEP
"processed_data/test/B2/DSC08876_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_38_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_31_patch_1_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_146_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_145_patch_1_0.jpg",KEEP
"processed_data\train\B1\DSC00155_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_85_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_145_patch_0_2.jpg",KEEP
