processed_path,new_action
"processed_data\val\B1\B1.05.Uni-Med_109_patch_2_3.jpg",KEEP
"processed_data\test\B2\DSC07456_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_91_patch_2_5.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_56_patch_0_4.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_64_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_23_patch_0_0.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_40_patch_2_2.jpg",KEEP
"processed_data\train\A2\A2.25.Lux-Pal_29_patch_1_5.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_44_patch_2_1.jpg",KEEP
"processed_data\train\A2\A2.05.Pub-Ser_14_patch_0_2.jpg",KEEP
"processed_data\train\A2\A2.16.Thai-Squ_27_patch_0_3.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_12_patch_0_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_146_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_57_patch_0_4.jpg",KEEP
"processed_data\train\B1\DSC00151_patch_2_3.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_127_patch_1_3.jpg",KEEP
"processed_data\train\A2\A2.09.Sai-Tra_40_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_42_patch_0_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_273_patch_2_3.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_55_patch_1_1.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_127_patch_3_0.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_44_patch_2_4.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_60_patch_0_0.jpg",KEEP
"processed_data/train/B2/B2.11.Mil-Zon7_71_patch_0_4.jpg",KEEP
"processed_data\train\B1\DSC04604_patch_2_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_255_patch_1_1.jpg",KEEP
"processed_data\test\B2\B2.08.Tu-Du_37_patch_1_4.jpg",KEEP
"processed_data\test\B2\B2.01.Sai-Cen_85_patch_1_0.jpg",KEEP
"processed_data/train/A1/DSC02007_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_75_patch_1_1.jpg",KEEP
"processed_data\train\A2\A2.26.Sou-Mil_08_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_40_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_155_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_85_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_71_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_160_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_03_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_62_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_56_patch_2_1.jpg",KEEP
"processed_data\train\B2\B2.05.SA-Offi_33_patch_0_1.jpg",KEEP
"processed_data/train/B2/B2.11.Mil-Zon7_48_patch_0_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_31_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_246_patch_2_3.jpg",KEEP
"processed_data\train\B1\DSC04661_patch_2_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_321_patch_3_1.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_16_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_176_patch_0_1.jpg",KEEP
"processed_data/test/B2/DSC02212_patch_3_0.jpg",KEEP
"processed_data\val\A1\A1.11.LQD-Sch_02_patch_1_3.jpg",KEEP
"processed_data\train\B1\DSC00060_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_66_patch_1_4.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_21_patch_0_2.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_97_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_07_patch_0_0.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_12_patch_1_3.jpg",KEEP
"processed_data\test\B1\B1.19.Apar-Bui_22_patch_3_2.jpg",KEEP
"processed_data\train\B2\DSC03493_patch_0_2.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_19_patch_0_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_244_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_42_patch_1_5.jpg",KEEP
"processed_data\train\B1\DSC04630_patch_2_2.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_41_patch_3_5.jpg",KEEP
"processed_data\train\B2\DSC03359_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_130_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_53_patch_2_0.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_11_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.07.Tho-Nha_74_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.41.Sto-Exc_18_patch_1_4.jpg",KEEP
"processed_data/test/A1/A1.29.Lab-Cul_33_patch_1_1.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_27_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_09_patch_0_5.jpg",KEEP
"processed_data/train/B2/B2.10.War-Mus_105_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_02_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_167_patch_0_3.jpg",KEEP
"processed_data/train/A1/DSC02530_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_22_patch_2_5.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_70_patch_1_0.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_36_patch_1_1.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_95_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_01_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_41_patch_2_4.jpg",KEEP
"processed_data\train\B1\DSC02245_patch_1_4.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_75_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_56_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_120_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_37_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_149_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_28_patch_0_3.jpg",KEEP
"processed_data/train/A1/DSC02056_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_71_patch_3_1.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_13_patch_1_1.jpg",KEEP
