processed_path,new_action
"processed_data\train\B2\DSC03180_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_02_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_192_patch_3_4.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_39_patch_1_0.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_18_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_62_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_55_patch_0_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_83_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_14_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_129_patch_1_4.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_05_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_107_patch_0_1.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_52_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_55_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_282_patch_2_1.jpg",FILTER
"processed_data\val\A2\A2.24.Asi-ana_34_patch_1_1.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_362_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_33_patch_1_2.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_45_patch_0_5.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_103_patch_2_3.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_02_patch_3_4.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_74_patch_3_0.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_26_patch_0_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_74_patch_1_1.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_32_patch_1_3.jpg",FILTER
"processed_data\train\A2\A2.26.Sou-Mil_18_patch_2_0.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_108_patch_0_0.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_35_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_32_patch_2_5.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_11_patch_2_4.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_06_patch_2_1.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_116_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_133_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_266_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_12_patch_3_5.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_84_patch_0_1.jpg",FILTER
"processed_data\train\A2\A2.07.Mel-Poi_02_patch_3_5.jpg",FILTER
"processed_data\train\A2\A2.06.VCB-Tow_01_patch_3_1.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_29_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_119_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_33_patch_2_1.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_174_patch_1_0.jpg",FILTER
"processed_data/train/A1/DSC01985_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.24.Rex-Hot_20_patch_1_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_17_patch_3_1.jpg",FILTER
"processed_data\train\B2\DSC03332_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_79_patch_3_1.jpg",FILTER
"processed_data/train/B2/B2.10.War-Mus_91_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_13_patch_1_0.jpg",FILTER
