processed_path,new_action
"processed_data/train/B2/B2.09.Tha-Da_57_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_125_patch_1_5.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_39_patch_3_0.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_164_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_01_patch_3_0.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_53_patch_1_4.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_14_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_45_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_221_patch_2_4.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_09_patch_3_0.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_28_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_33_patch_2_0.jpg",FILTER
"processed_data\val\B2\DSC07109_patch_0_5.jpg",FILTER
"processed_data\train\B1\DSC04622_patch_1_1.jpg",FILTER
"processed_data\test\B2\DSC07575_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_69_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_97_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_30_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_24_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_86_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_101_patch_1_1.jpg",FILTER
"processed_data/train/B1/B1.12.SEA-Bui_21_patch_1_4.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_04_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_41_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_67_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_121_patch_0_2.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_06_patch_3_4.jpg",FILTER
"processed_data/train/B2/B2.10.War-Mus_101_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_188_patch_2_4.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_168_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_03_patch_0_1.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_05_patch_3_0.jpg",FILTER
"processed_data/train/A2/DSC01965_patch_2_1.jpg",FILTER
"processed_data\train\B2\DSC03181_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_71_patch_3_1.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_41_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_74_patch_2_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_375_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_69_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_94_patch_3_1.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_32_patch_3_2.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_44_patch_1_5.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_141_patch_0_5.jpg",FILTER
"processed_data/test/B2/DSC02114_patch_0_2.jpg",FILTER
"processed_data\val\A2\A2.18.MTN-Par_08_patch_1_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_15_patch_1_3.jpg",FILTER
"processed_data\test\B1\B1.27.HB-The_29_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_43_patch_3_5.jpg",FILTER
"processed_data\test\B2\DSC07489_patch_1_4.jpg",FILTER
"processed_data\train\B2\DSC03481_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_10_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_28_patch_3_1.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_38_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_09_patch_2_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_221_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_24_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_26_patch_3_5.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_10_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_200_patch_3_2.jpg",FILTER
"processed_data\test\B2\DSC07545_patch_1_3.jpg",FILTER
"processed_data/test/B2/DSC02216_patch_1_0.jpg",FILTER
"processed_data\train\B2\B2.12.SW-Mus_13_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_98_patch_3_0.jpg",FILTER
"processed_data\test\B2\DSC07484_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_69_patch_3_0.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_14_patch_3_3.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_17_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_176_patch_2_2.jpg",FILTER
"processed_data/train/A2/A2.14.LBM-Tow_14_patch_1_4.jpg",FILTER
"processed_data\train\B2\DSC03301_patch_0_2.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_63_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_34_patch_0_0.jpg",FILTER
"processed_data\train\B2\DSC03494_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_46_patch_2_5.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_15_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_141_patch_1_5.jpg",FILTER
"processed_data\val\A1\A1.11.LQD-Sch_56_patch_0_0.jpg",FILTER
"processed_data\train\B1\DSC04663_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_231_patch_1_4.jpg",FILTER
"processed_data\train\B1\DSC04965_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_90_patch_2_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_182_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_70_patch_0_5.jpg",FILTER
"processed_data/test/B2/DSC02212_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_57_patch_1_2.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_33_patch_1_3.jpg",FILTER
"processed_data/train/A1/DSC02041_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_06_patch_0_4.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_61_patch_0_4.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_148_patch_3_2.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_05_patch_2_3.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_33_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_01_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_160_patch_2_4.jpg",FILTER
"processed_data\val\A2\A2.04.Pub-Def_29_patch_3_3.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_82_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_19_patch_0_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_219_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.42.BIDV-Bui_35_patch_3_2.jpg",FILTER
