processed_path,new_action
"processed_data/train/A1/DSC02043_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.36.St-Paul_06_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_60_patch_0_0.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_146_patch_1_1.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_23_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_09_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_103_patch_2_0.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_45_patch_2_0.jpg",FILTER
"processed_data/train/A1/DSC02571_patch_3_4.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_05_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_55_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_113_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_89_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_91_patch_3_2.jpg",FILTER
"processed_data/train/A2/A2.15.New-Wor_32_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_54_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_29_patch_2_0.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_77_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_157_patch_0_1.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_01_patch_1_4.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_43_patch_0_3.jpg",FILTER
"processed_data\train\A2\A2.25.Lux-Pal_09_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_159_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_91_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_112_patch_2_3.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_18_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_09_patch_0_5.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_35_patch_3_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_55_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_26_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_34_patch_3_2.jpg",FILTER
"processed_data\train\B1\DSC04693_patch_3_0.jpg",FILTER
"processed_data\test\B1\DSC02166_patch_3_5.jpg",FILTER
"processed_data\val\A1\A1.19.TuD-DiB_05_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_57_patch_2_0.jpg",FILTER
"processed_data\train\A2\A2.06.VCB-Tow_30_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_48_patch_3_0.jpg",FILTER
"processed_data\train\B2\DSC03212_patch_1_0.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_10_patch_3_0.jpg",FILTER
"processed_data/test/B2/DSC02155_patch_3_1.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_59_patch_3_0.jpg",FILTER
"processed_data\train\B2\DSC03207_patch_3_3.jpg",FILTER
"processed_data\train\B1\DSC04876_patch_2_0.jpg",FILTER
