processed_path,new_action
"processed_data\val\B1\B1.11.TNS-Cen_03_patch_3_4.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_127_patch_2_2.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_190_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_01_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_131_patch_0_2.jpg",FILTER
"processed_data\train\A2\A2.25.Lux-Pal_31_patch_0_0.jpg",FILTER
"processed_data\train\B1\DSC04968_patch_1_5.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_25_patch_0_2.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_88_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_159_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_54_patch_3_0.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_53_patch_1_0.jpg",FILTER
"processed_data\test\B2\DSC07521_patch_1_4.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_203_patch_1_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_278_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_91_patch_3_4.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_86_patch_2_5.jpg",FILTER
"processed_data/train/B1/B1.09.TD-Hos_15_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_153_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_102_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_98_patch_2_1.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_05_patch_1_2.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_166_patch_3_4.jpg",FILTER
"processed_data\train\A2\A2.25.Lux-Pal_04_patch_0_0.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_35_patch_0_1.jpg",FILTER
"processed_data/train/B1/B1.09.TD-Hos_16_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.12.SEA-Bui_21_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_247_patch_1_4.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_72_patch_1_3.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_03_patch_3_4.jpg",FILTER
"processed_data/test/B2/DSC02145_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_30_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_15_patch_3_0.jpg",FILTER
"processed_data/train/A2/A2.22.Mai-Hou_09_patch_2_5.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_62_patch_3_0.jpg",FILTER
"processed_data\val\A1\A1.11.LQD-Sch_48_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_111_patch_2_1.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_100_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_43_patch_1_4.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_49_patch_1_5.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_31_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_78_patch_0_0.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_22_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_06_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_65_patch_1_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_208_patch_3_1.jpg",FILTER
"processed_data/test/B2/DSC02100_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_60_patch_2_5.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_03_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_141_patch_1_0.jpg",FILTER
"processed_data\test\B2\DSC07455_patch_1_1.jpg",FILTER
"processed_data\train\B2\DSC03229_patch_0_4.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_119_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_50_patch_0_2.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_83_patch_0_2.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_08_patch_3_0.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_13_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_23_patch_2_1.jpg",FILTER
"processed_data\train\A2\A2.13.Kei-Uni_05_patch_1_5.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_05_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_30_patch_1_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_89_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_69_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_10_patch_0_3.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_34_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_72_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_131_patch_3_4.jpg",FILTER
"processed_data\train\B1\B1.24.Rex-Hot_11_patch_2_1.jpg",FILTER
"processed_data/train/A1/DSC01999_patch_0_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_222_patch_0_1.jpg",FILTER
"processed_data\val\A2\A2.04.Pub-Def_02_patch_3_2.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_176_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_37_patch_1_4.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_23_patch_3_2.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_26_patch_1_1.jpg",FILTER
"processed_data/train/A1/DSC02057_patch_1_1.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_169_patch_2_3.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_06_patch_2_4.jpg",FILTER
"processed_data\val\A2\A2.18.MTN-Par_08_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_06_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_104_patch_2_3.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_39_patch_2_1.jpg",FILTER
"processed_data\test\B2\DSC07563_patch_1_2.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_50_patch_3_0.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_205_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_101_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.26.MEK-CPF_15_patch_2_0.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_124_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_202_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_14_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_59_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.09.TD-Hos_03_patch_2_3.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_67_patch_0_2.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_21_patch_2_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_52_patch_3_5.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_59_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_38_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_129_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_12_patch_1_5.jpg",FILTER
"processed_data/train/A2/A2.14.LBM-Tow_21_patch_1_3.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_80_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_151_patch_2_4.jpg",FILTER
"processed_data/train/A1/A1.38.HBT-Sch_02_patch_1_1.jpg",FILTER
"processed_data/train/A1/DSC02142_patch_2_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_249_patch_1_5.jpg",FILTER
"processed_data\test\A2\A2.21.Cons-Mus_20_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_242_patch_2_0.jpg",FILTER
"processed_data/train/A1/DSC02587_patch_3_5.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_125_patch_3_3.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_94_patch_1_3.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_34_patch_3_2.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_77_patch_2_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_169_patch_0_5.jpg",FILTER
"processed_data/train/A1/DSC02580_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_84_patch_3_5.jpg",FILTER
"processed_data\val\B2\DSC07120_patch_3_0.jpg",FILTER
"processed_data\train\B2\DSC03195_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_61_patch_1_3.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_45_patch_1_1.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_148_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_97_patch_3_2.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_79_patch_0_4.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_98_patch_1_1.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_42_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_55_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_29_patch_2_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_190_patch_0_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_243_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_42_patch_0_3.jpg",FILTER
