processed_path,new_action
"processed_data\val\A1\A1.24.Indo-Ban_197_patch_2_3.jpg",KEEP
"processed_data/train/A1/DSC02094_patch_0_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_249_patch_0_1.jpg",KEEP
"processed_data\test\B2\DSC07544_patch_1_3.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_12_patch_0_0.jpg",KEEP
"processed_data\test\B2\DSC07466_patch_3_1.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_53_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_144_patch_0_1.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_03_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_22_patch_0_5.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_18_patch_1_3.jpg",KEEP
"processed_data/test/B2/DSC08849_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_84_patch_1_5.jpg",KEEP
"processed_data/train/B1/B1.09.TD-Hos_01_patch_1_4.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_35_patch_2_4.jpg",KEEP
"processed_data\train\B1\B1.07.Tho-Nha_76_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_117_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_85_patch_0_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_264_patch_2_0.jpg",KEEP
"processed_data\test\B2\B2.01.Sai-Cen_87_patch_0_1.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_08_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_37_patch_2_2.jpg",KEEP
"processed_data\train\B1\DSC02222_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_17_patch_0_0.jpg",KEEP
"processed_data/train/A1/DSC02554_patch_1_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_16_patch_1_2.jpg",KEEP
"processed_data\test\B2\DSC07523_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_176_patch_3_3.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_21_patch_2_0.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_104_patch_1_1.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_09_patch_1_2.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_59_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_37_patch_0_3.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_51_patch_2_4.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_13_patch_1_1.jpg",KEEP
"processed_data\train\B1\DSC04597_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_43_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_05_patch_0_3.jpg",KEEP
"processed_data\train\B2\DSC08680_patch_2_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_90_patch_0_5.jpg",KEEP
"processed_data\train\B1\DSC02226_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_150_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_41_patch_0_0.jpg",KEEP
"processed_data/train/A2/A2.15.New-Wor_53_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_86_patch_2_0.jpg",KEEP
"processed_data\train\B2\DSC03185_patch_0_1.jpg",KEEP
"processed_data\train\B1\DSC04870_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_15_patch_2_5.jpg",KEEP
"processed_data/train/A2/A2.22.Mai-Hou_09_patch_0_1.jpg",KEEP
"processed_data\train\B2\DSC03176_patch_2_0.jpg",KEEP
"processed_data\test\B2\DSC07498_patch_0_0.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_02_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_91_patch_0_3.jpg",KEEP
"processed_data\test\B2\DSC07472_patch_1_0.jpg",KEEP
"processed_data\train\B1\DSC04854_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_47_patch_0_2.jpg",KEEP
