processed_path,new_action
"processed_data/train/A1/DSC02067_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.36.St-Paul_38_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_119_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_88_patch_2_0.jpg",FILTER
"processed_data/train/A1/DSC02510_patch_1_5.jpg",FILTER
"processed_data/train/A1/DSC02054_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_02_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_118_patch_1_0.jpg",FILTER
"processed_data/test/A1/A1.15.VTT-Sch_20_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.42.BIDV-Bui_11_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_180_patch_2_4.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_04_patch_3_0.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_22_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.36.St-Paul_03_patch_3_0.jpg",FILTER
"processed_data\val\B2\DSC07108_patch_3_3.jpg",FILTER
"processed_data/train/B2/B2.11.Mil-Zon7_31_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_112_patch_0_2.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_173_patch_2_5.jpg",FILTER
"processed_data/train/A2/A2.20.Metr-pol_29_patch_0_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_122_patch_0_0.jpg",FILTER
"processed_data\val\A2\A2.24.Asi-ana_19_patch_0_1.jpg",FILTER
"processed_data\train\B2\DSC03308_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_20_patch_2_4.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_105_patch_3_5.jpg",FILTER
"processed_data/train/A1/DSC02036_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_207_patch_2_4.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_09_patch_3_3.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_87_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_42_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_25_patch_1_2.jpg",FILTER
"processed_data\train\B1\DSC04879_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_350_patch_1_3.jpg",FILTER
"processed_data/train/A1/DSC02029_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_349_patch_1_4.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_27_patch_0_2.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_222_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_168_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_219_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_38_patch_3_3.jpg",FILTER
"processed_data\train\B2\DSC03189_patch_1_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_02_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_01_patch_1_5.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_70_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_139_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_09_patch_2_5.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_128_patch_3_0.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_05_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.22.Ben-Tha_96_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_31_patch_2_5.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_109_patch_1_0.jpg",FILTER
"processed_data\train\B2\DSC03386_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_72_patch_1_4.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_32_patch_0_1.jpg",FILTER
"processed_data/test/B2/DSC02144_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_43_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_24_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_263_patch_2_2.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_31_patch_0_4.jpg",FILTER
"processed_data/train/A1/DSC02505_patch_3_1.jpg",FILTER
"processed_data/train/A2/A2.14.LBM-Tow_01_patch_0_4.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_49_patch_3_0.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_64_patch_3_0.jpg",FILTER
"processed_data/test/B2/DSC02249_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.09.TD-Hos_18_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_40_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_16_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_103_patch_1_5.jpg",FILTER
"processed_data/test/A1/A1.29.Lab-Cul_09_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.41.Sto-Exc_39_patch_1_4.jpg",FILTER
"processed_data/train/A1/DSC02502_patch_2_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_93_patch_3_2.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_91_patch_3_0.jpg",FILTER
"processed_data/test/B2/DSC02271_patch_1_2.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_11_patch_3_2.jpg",FILTER
"processed_data\train\B1\DSC04877_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_49_patch_3_5.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_24_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.36.St-Paul_89_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_43_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.43.Sta-Tre_44_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_11_patch_3_2.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_44_patch_3_5.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_351_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_108_patch_2_0.jpg",FILTER
"processed_data\train\A2\A2.06.VCB-Tow_45_patch_3_0.jpg",FILTER
"processed_data\train\B1\B1.24.Rex-Hot_20_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.26.Tan-Din_121_patch_3_5.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_87_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_104_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_15_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_63_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_28_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.41.Sto-Exc_43_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_164_patch_1_0.jpg",FILTER
"processed_data\val\A2\A2.24.Asi-ana_08_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_243_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_131_patch_1_2.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_01_patch_1_2.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_31_patch_1_1.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_05_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_88_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_210_patch_0_4.jpg",FILTER
"processed_data/train/A1/DSC02006_patch_3_4.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_57_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_27_patch_2_5.jpg",FILTER
