processed_path,new_action
"processed_data\val\A1\A1.24.Indo-Ban_74_patch_3_2.jpg",KEEP
"processed_data\train\B1\DSC02268_patch_2_3.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_44_patch_0_4.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_15_patch_1_2.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_06_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_93_patch_0_3.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_17_patch_3_3.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_50_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_74_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_19_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_206_patch_2_4.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_05_patch_2_5.jpg",KEEP
"processed_data\val\B1\B1.11.TNS-Cen_31_patch_2_4.jpg",KEEP
"processed_data/test/B2/DSC02214_patch_3_1.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_17_patch_3_1.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_153_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_11_patch_3_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_174_patch_2_2.jpg",KEEP
"processed_data\train\B2\DSC03458_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_42_patch_0_0.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_22_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_32_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_24_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_11_patch_3_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_169_patch_3_0.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_38_patch_2_5.jpg",KEEP
"processed_data/train/A1/DSC02065_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_20_patch_3_2.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_126_patch_0_5.jpg",KEEP
"processed_data/test/B2/DSC02123_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_23_patch_1_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_398_patch_2_0.jpg",KEEP
"processed_data\train\B2\DSC03186_patch_2_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_165_patch_0_2.jpg",KEEP
"processed_data\train\B2\DSC03399_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_25_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_83_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_22_patch_2_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_161_patch_0_3.jpg",KEEP
"processed_data/train/A1/DSC02030_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_36_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_79_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_27_patch_2_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_96_patch_3_5.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_80_patch_0_4.jpg",KEEP
"processed_data\train\A2\A2.13.Kei-Uni_19_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.07.Tho-Nha_111_patch_0_4.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_356_patch_1_5.jpg",KEEP
"processed_data\train\B1\B1.24.Rex-Hot_06_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_83_patch_0_3.jpg",KEEP
"processed_data\train\B1\DSC04619_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_120_patch_2_5.jpg",KEEP
"processed_data\train\B1\B1.23.Offi-Gov_19_patch_0_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_208_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_64_patch_0_5.jpg",KEEP
"processed_data\train\B2\DSC03490_patch_1_2.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_43_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_181_patch_3_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_19_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_314_patch_1_1.jpg",KEEP
"processed_data\train\B1\B1.18.GD-Hos_23_patch_1_4.jpg",KEEP
"processed_data/train/A1/DSC02125_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_39_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_69_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_146_patch_1_5.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_131_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_110_patch_2_2.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_29_patch_1_5.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_12_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_144_patch_1_3.jpg",KEEP
"processed_data/train/A1/DSC02008_patch_0_4.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_137_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_137_patch_2_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_320_patch_0_4.jpg",KEEP
"processed_data\test\B2\DSC07463_patch_3_4.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_286_patch_1_0.jpg",KEEP
"processed_data\val\A2\A2.10.Cit-Vie_14_patch_1_4.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_112_patch_3_4.jpg",KEEP
"processed_data\train\B2\DSC03389_patch_2_4.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_14_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_61_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_17_patch_2_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_20_patch_2_4.jpg",KEEP
"processed_data/train/A1/DSC02031_patch_2_0.jpg",KEEP
"processed_data\val\A2\A2.24.Asi-ana_14_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_09_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_61_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_163_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_132_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_89_patch_1_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_186_patch_0_0.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_07_patch_1_1.jpg",KEEP
"processed_data/train/A2/A2.14.LBM-Tow_26_patch_3_3.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_37_patch_0_4.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_17_patch_0_1.jpg",KEEP
"processed_data/test/B2/DSC02139_patch_0_3.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_114_patch_1_2.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_04_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_251_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_29_patch_1_5.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_06_patch_2_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_96_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_69_patch_1_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_146_patch_2_5.jpg",KEEP
"processed_data\train\B1\DSC04872_patch_3_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_30_patch_1_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_256_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_161_patch_1_2.jpg",KEEP
"processed_data\train\B1\DSC04881_patch_0_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_325_patch_1_3.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_65_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.04.HCM-Mus_38_patch_0_0.jpg",KEEP
"processed_data/train/A1/DSC02598_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_35_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_36_patch_1_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_295_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_66_patch_1_3.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_26_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_159_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_149_patch_2_4.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_88_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_164_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_183_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_125_patch_0_0.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_46_patch_0_3.jpg",KEEP
"processed_data/train/A1/DSC02526_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_68_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_102_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_13_patch_3_1.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_376_patch_3_3.jpg",KEEP
"processed_data\train\B2\DSC03320_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_35_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_118_patch_1_5.jpg",KEEP
"processed_data\train\A2\A2.13.Kei-Uni_10_patch_0_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_02_patch_3_0.jpg",KEEP
"processed_data/train/A1/DSC02511_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_48_patch_0_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_336_patch_3_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_03_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_74_patch_3_3.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_48_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_70_patch_3_0.jpg",KEEP
"processed_data\train\B1\B1.28.VB-Bui_04_patch_3_5.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_72_patch_2_4.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_51_patch_3_2.jpg",KEEP
"processed_data\train\B1\B1.18.GD-Hos_56_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_85_patch_3_3.jpg",KEEP
"processed_data/train/B1/B1.12.SEA-Bui_24_patch_2_0.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_56_patch_1_4.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_26_patch_1_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_136_patch_2_1.jpg",KEEP
"processed_data/train/B2/B2.10.War-Mus_16_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_130_patch_1_1.jpg",KEEP
"processed_data\test\A2\A2.17.Dia-Pla_43_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_49_patch_0_2.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_44_patch_3_4.jpg",KEEP
"processed_data\train\B2\DSC03155_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_115_patch_1_4.jpg",KEEP
"processed_data\train\B1\B1.18.GD-Hos_22_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_26_patch_0_4.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_36_patch_2_4.jpg",KEEP
"processed_data\train\A2\A2.06.VCB-Tow_33_patch_1_5.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_165_patch_1_2.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_52_patch_2_1.jpg",KEEP
"processed_data\val\B2\DSC08414_patch_0_1.jpg",KEEP
"processed_data\train\B1\B1.23.Offi-Gov_26_patch_0_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_255_patch_3_2.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_59_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_97_patch_1_1.jpg",KEEP
