processed_path,new_action
"processed_data\val\A1\A1.03.Ope-Hou_105_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_15_patch_2_5.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_53_patch_2_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_15_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_36_patch_0_5.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_56_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_04_patch_2_4.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_57_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_01_patch_0_4.jpg",KEEP
"processed_data\train\A2\A2.13.Kei-Uni_09_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_87_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_36_patch_0_3.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_34_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_66_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_51_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_155_patch_1_2.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_33_patch_1_3.jpg",KEEP
"processed_data\test\B2\DSC07458_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_02_patch_2_0.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_41_patch_3_3.jpg",KEEP
"processed_data\train\B1\B1.21.PMO-Bui_01_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_29_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_13_patch_1_0.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_20_patch_2_2.jpg",KEEP
"processed_data\train\B2\DSC03443_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_50_patch_3_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_123_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_10_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_13_patch_1_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_171_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_02_patch_2_0.jpg",KEEP
