processed_path,new_action
"processed_data/train/B2/B2.04.PSA-Bui_17_patch_3_5.jpg",KEEP
"processed_data\train\A2\A2.05.Pub-Ser_14_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_25_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_11_patch_3_4.jpg",KEEP
"processed_data\train\B2\DSC03368_patch_3_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_50_patch_2_1.jpg",KEEP
"processed_data\train\A2\A2.16.Thai-Squ_05_patch_0_5.jpg",KEEP
"processed_data\train\B1\B1.07.Tho-Nha_172_patch_3_3.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_14_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_74_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_28_patch_3_4.jpg",KEEP
"processed_data\train\B2\DSC03463_patch_2_2.jpg",KEEP
"processed_data\train\B2\DSC03360_patch_0_0.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_90_patch_2_3.jpg",KEEP
"processed_data\train\B2\DSC03210_patch_2_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_183_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_36_patch_1_1.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_02_patch_2_2.jpg",KEEP
"processed_data\train\B2\DSC03447_patch_1_5.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_15_patch_3_3.jpg",KEEP
"processed_data\train\B2\DSC03357_patch_0_4.jpg",KEEP
"processed_data\train\B1\B1.24.Rex-Hot_09_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_15_patch_2_4.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_12_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_07_patch_0_3.jpg",KEEP
"processed_data\train\B2\DSC08687_patch_2_2.jpg",KEEP
"processed_data\train\B1\B1.20.PSA-Bui_89_patch_0_4.jpg",KEEP
"processed_data/test/B2/DSC02277_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_164_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_71_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_77_patch_3_1.jpg",KEEP
"processed_data/train/B1/B1.12.SEA-Bui_16_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_133_patch_2_5.jpg",KEEP
"processed_data/train/A2/A2.22.Mai-Hou_12_patch_2_0.jpg",KEEP
"processed_data\val\B2\B2.16.Roy-CT_14_patch_1_2.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_55_patch_3_3.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_15_patch_2_3.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_17_patch_0_5.jpg",KEEP
"processed_data\train\B1\DSC04596_patch_1_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_286_patch_3_0.jpg",KEEP
