processed_path,new_action
"processed_data\train\B1\DSC04978_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_227_patch_0_1.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_120_patch_0_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_270_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_140_patch_3_1.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_175_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.26.Tan-Din_114_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_182_patch_1_4.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_37_patch_0_3.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_139_patch_0_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_285_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_16_patch_3_2.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_07_patch_3_4.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_172_patch_0_4.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_99_patch_0_0.jpg",FILTER
"processed_data\train\B2\DSC03146_patch_2_1.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_174_patch_1_1.jpg",FILTER
"processed_data/train/A1/DSC02040_patch_3_2.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_30_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_284_patch_1_4.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_40_patch_2_5.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_90_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_29_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.26.Tan-Din_107_patch_3_2.jpg",FILTER
"processed_data/train/A2/A2.20.Metr-pol_32_patch_0_2.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_59_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_72_patch_0_4.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_63_patch_3_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_144_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_154_patch_3_3.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_01_patch_3_4.jpg",FILTER
"processed_data\test\B2\B2.08.Tu-Du_08_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_107_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.41.Sto-Exc_14_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.26.Tan-Din_111_patch_3_1.jpg",FILTER
