processed_path,new_action
"processed_data\val\B1\B1.03.Gen-Lib_56_patch_1_4.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_146_patch_1_3.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_53_patch_1_3.jpg",KEEP
"processed_data\train\B2\DSC03446_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_77_patch_2_4.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_25_patch_3_3.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_28_patch_0_3.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_96_patch_1_3.jpg",KEEP
"processed_data\train\B2\DSC03334_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_15_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.41.Sto-Exc_27_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_90_patch_2_0.jpg",KEEP
"processed_data\test\B1\B1.19.Apar-Bui_10_patch_3_3.jpg",KEEP
"processed_data/test/B2/DSC02113_patch_2_4.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_80_patch_3_0.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_270_patch_0_4.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_29_patch_1_2.jpg",KEEP
"processed_data\train\A2\A2.05.Pub-Ser_16_patch_1_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_01_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_16_patch_3_3.jpg",KEEP
"processed_data/train/A1/DSC02582_patch_2_4.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_28_patch_0_3.jpg",KEEP
"processed_data\val\B2\DSC08419_patch_1_4.jpg",KEEP
"processed_data/train/A1/DSC02003_patch_0_5.jpg",KEEP
"processed_data\train\B2\DSC03231_patch_0_4.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_14_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_33_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_26_patch_0_2.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_130_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_125_patch_3_2.jpg",KEEP
"processed_data/train/A2/A2.20.Metr-pol_13_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_24_patch_3_1.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_137_patch_2_4.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_36_patch_2_1.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_140_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_11_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_23_patch_0_0.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_21_patch_1_3.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_154_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_55_patch_2_3.jpg",KEEP
"processed_data\val\B2\DSC07118_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_77_patch_2_3.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_47_patch_1_4.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_123_patch_3_4.jpg",KEEP
"processed_data/test/B2/DSC02258_patch_0_4.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_55_patch_3_1.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_86_patch_3_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_155_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_33_patch_1_4.jpg",KEEP
"processed_data\test\A2\A2.17.Dia-Pla_39_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_136_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_90_patch_2_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_157_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_53_patch_1_1.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_119_patch_1_5.jpg",KEEP
"processed_data/train/A2/A2.11.Sai-Uni_07_patch_0_5.jpg",KEEP
"processed_data\train\B1\DSC04636_patch_0_3.jpg",KEEP
"processed_data\train\B1\DSC04795_patch_2_5.jpg",KEEP
"processed_data/train/A1/DSC02121_patch_1_0.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_26_patch_2_0.jpg",KEEP
"processed_data\test\B2\DSC07577_patch_2_0.jpg",KEEP
"processed_data\val\A2\A2.04.Pub-Def_02_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_62_patch_2_2.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_32_patch_3_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_51_patch_1_1.jpg",KEEP
"processed_data\train\B1\DSC04881_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_17_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_61_patch_2_0.jpg",KEEP
"processed_data\val\A2\A2.04.Pub-Def_07_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_26_patch_1_5.jpg",KEEP
"processed_data\val\A2\A2.24.Asi-ana_02_patch_2_0.jpg",KEEP
"processed_data/train/A1/DSC02564_patch_2_3.jpg",KEEP
"processed_data\train\B1\B1.18.GD-Hos_27_patch_2_4.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_71_patch_3_2.jpg",KEEP
"processed_data\train\B2\DSC03463_patch_3_4.jpg",KEEP
"processed_data\train\A2\A2.26.Sou-Mil_21_patch_3_0.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_56_patch_2_1.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_05_patch_1_1.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_41_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_75_patch_2_4.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_48_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_16_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_43_patch_2_4.jpg",KEEP
"processed_data/train/A1/A1.31.Cul-Com_07_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_05_patch_0_0.jpg",KEEP
"processed_data/test/B2/DSC02251_patch_0_2.jpg",KEEP
"processed_data\val\A2\A2.04.Pub-Def_21_patch_2_2.jpg",KEEP
"processed_data/train/B2/B2.11.Mil-Zon7_46_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_80_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_97_patch_2_4.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_105_patch_2_2.jpg",KEEP
"processed_data/train/A2/A2.20.Metr-pol_24_patch_0_1.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_80_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_71_patch_2_3.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_82_patch_3_5.jpg",KEEP
"processed_data\train\B1\DSC04604_patch_2_1.jpg",KEEP
