processed_path,new_action
"processed_data\train\A2\A2.16.Thai-Squ_08_patch_1_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_113_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_135_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_81_patch_1_4.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_139_patch_3_4.jpg",KEEP
"processed_data/test/A1/A1.15.VTT-Sch_24_patch_2_3.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_18_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_133_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_38_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_45_patch_3_0.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_74_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_85_patch_0_2.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_08_patch_4_2.jpg",KEEP
"processed_data\test\B1\B1.19.Apar-Bui_21_patch_0_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_94_patch_0_2.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_49_patch_3_4.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_358_patch_2_5.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_43_patch_0_4.jpg",KEEP
"processed_data/train/A1/DSC02139_patch_3_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_252_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_57_patch_2_4.jpg",KEEP
"processed_data\train\B2\DSC03437_patch_0_3.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_22_patch_2_4.jpg",KEEP
"processed_data\train\B1\DSC02247_patch_1_4.jpg",KEEP
"processed_data/train/A2/A2.14.LBM-Tow_26_patch_1_1.jpg",KEEP
"processed_data\test\B1\B1.19.Apar-Bui_26_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_15_patch_2_4.jpg",KEEP
"processed_data\test\B2\B2.01.Sai-Cen_66_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_19_patch_1_2.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_18_patch_3_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_15_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_65_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_39_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_336_patch_2_4.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_41_patch_1_1.jpg",KEEP
"processed_data\train\A2\A2.09.Sai-Tra_42_patch_1_4.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_15_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_105_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_179_patch_1_0.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_25_patch_1_5.jpg",KEEP
"processed_data\train\A2\A2.06.VCB-Tow_41_patch_3_0.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_36_patch_3_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_159_patch_1_4.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_87_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_102_patch_0_5.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_100_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.34.Maj-Hot_05_patch_1_3.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_125_patch_0_5.jpg",KEEP
"processed_data\test\B2\DSC07530_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_145_patch_1_2.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_139_patch_3_0.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_161_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_52_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_38_patch_2_4.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_134_patch_0_5.jpg",KEEP
"processed_data/test/A1/A1.15.VTT-Sch_03_patch_1_5.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_54_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_149_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_143_patch_1_2.jpg",KEEP
"processed_data/train/B2/B2.11.Mil-Zon7_44_patch_3_4.jpg",KEEP
"processed_data\train\B2\DSC08688_patch_0_4.jpg",KEEP
"processed_data\train\A2\A2.06.VCB-Tow_03_patch_1_1.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_123_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_12_patch_1_4.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_40_patch_2_4.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_36_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_49_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_115_patch_0_5.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_175_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_55_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_190_patch_0_0.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_35_patch_0_1.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_167_patch_1_4.jpg",KEEP
"processed_data/train/A1/DSC02055_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_30_patch_2_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_282_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_20_patch_2_1.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_22_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_27_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_29_patch_0_3.jpg",KEEP
"processed_data/test/B2/DSC02091_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_186_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_02_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_03_patch_2_4.jpg",KEEP
"processed_data\val\B2\DSC07118_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_135_patch_2_1.jpg",KEEP
"processed_data\test\B2\B2.08.Tu-Du_34_patch_1_4.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_103_patch_1_1.jpg",KEEP
"processed_data/train/A2/A2.20.Metr-pol_38_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_55_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_82_patch_2_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_354_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_16_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_14_patch_3_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_78_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_143_patch_2_5.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_55_patch_1_1.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_25_patch_2_4.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_35_patch_3_4.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_130_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.23.Offi-Gov_29_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_42_patch_3_5.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_10_patch_2_2.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_19_patch_0_0.jpg",KEEP
"processed_data\train\B2\DSC03327_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_120_patch_2_3.jpg",KEEP
"processed_data\train\A2\A2.25.Lux-Pal_29_patch_0_5.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_09_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_34_patch_0_4.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_16_patch_1_4.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_74_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_11_patch_2_1.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_152_patch_2_0.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_43_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_142_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_54_patch_3_4.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_260_patch_0_5.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_116_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_94_patch_2_4.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_05_patch_2_4.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_58_patch_1_4.jpg",KEEP
"processed_data\test\B1\B1.27.HB-The_22_patch_1_1.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_366_patch_3_2.jpg",KEEP
