processed_path,new_action
"processed_data/train/A2/DSC01980_patch_2_5.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_20_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_125_patch_1_1.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_14_patch_0_4.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_32_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_10_patch_2_0.jpg",KEEP
"processed_data\train\A2\A2.26.Sou-Mil_06_patch_3_1.jpg",KEEP
"processed_data/test/B2/DSC02142_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_38_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_39_patch_0_1.jpg",KEEP
"processed_data/train/A1/DSC02102_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_21_patch_2_1.jpg",KEEP
"processed_data\train\B2\DSC03316_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_240_patch_2_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_97_patch_0_5.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_126_patch_2_5.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_06_patch_2_1.jpg",KEEP
"processed_data\train\B1\DSC02278_patch_2_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_359_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.41.Sto-Exc_29_patch_2_5.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_128_patch_3_2.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_53_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_335_patch_0_4.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_100_patch_1_5.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_70_patch_3_4.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_10_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_05_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_15_patch_3_3.jpg",KEEP
"processed_data\train\A2\A2.05.Pub-Ser_16_patch_2_0.jpg",KEEP
"processed_data/train/A2/A2.19.La-Vela_04_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_17_patch_3_2.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_103_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.20.PSA-Bui_72_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_54_patch_2_4.jpg",KEEP
"processed_data\train\B2\DSC03348_patch_2_4.jpg",KEEP
"processed_data\train\B2\DSC03431_patch_2_2.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_15_patch_3_4.jpg",KEEP
"processed_data/train/B2/B2.11.Mil-Zon7_55_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_43_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_111_patch_1_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_106_patch_0_1.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_23_patch_1_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_199_patch_0_4.jpg",KEEP
"processed_data\train\B2\DSC03180_patch_3_4.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_25_patch_0_5.jpg",KEEP
"processed_data\train\B1\B1.28.VB-Bui_16_patch_2_3.jpg",KEEP
"processed_data\train\B1\DSC00069_patch_0_0.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_29_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_47_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_105_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_41_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_91_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_42_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_42_patch_1_2.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_49_patch_0_1.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_346_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_65_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_45_patch_2_2.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_116_patch_1_3.jpg",KEEP
"processed_data/train/A2/A2.19.La-Vela_21_patch_1_5.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_20_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.30.Pol-Mas_04_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_52_patch_3_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_109_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_113_patch_2_1.jpg",KEEP
"processed_data\val\B1\B1.11.TNS-Cen_21_patch_1_1.jpg",KEEP
"processed_data\train\A2\A2.09.Sai-Tra_55_patch_3_2.jpg",KEEP
"processed_data/train/A1/DSC02034_patch_1_3.jpg",KEEP
"processed_data/train/A1/DSC02041_patch_3_2.jpg",KEEP
"processed_data\train\B1\DSC02229_patch_3_1.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_30_patch_3_3.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_18_patch_0_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_87_patch_3_0.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_19_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_04_patch_2_4.jpg",KEEP
"processed_data\test\B2\B2.01.Sai-Cen_24_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_90_patch_2_2.jpg",KEEP
"processed_data\val\B2\B2.16.Roy-CT_13_patch_0_2.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_27_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_64_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_70_patch_2_3.jpg",KEEP
"processed_data\train\B2\DSC08692_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_83_patch_1_2.jpg",KEEP
"processed_data\train\B2\B2.12.SW-Mus_06_patch_3_3.jpg",KEEP
"processed_data/train/A1/DSC02090_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_70_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_136_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_32_patch_1_3.jpg",KEEP
"processed_data\train\B1\DSC02230_patch_2_4.jpg",KEEP
"processed_data/train/A2/A2.20.Metr-pol_04_patch_3_4.jpg",KEEP
"processed_data\test\B2\DSC07469_patch_0_5.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_10_patch_3_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_173_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.41.Sto-Exc_08_patch_1_4.jpg",KEEP
"processed_data\train\A2\A2.25.Lux-Pal_30_patch_1_3.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_45_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_53_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_05_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_24_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_87_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_142_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_34_patch_0_3.jpg",KEEP
"processed_data\test\B2\B2.08.Tu-Du_42_patch_0_3.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_35_patch_0_4.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_10_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_66_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_89_patch_2_2.jpg",KEEP
"processed_data\test\B2\DSC07492_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_17_patch_3_3.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_107_patch_0_5.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_94_patch_3_3.jpg",KEEP
"processed_data\train\B2\DSC03351_patch_0_5.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_13_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_87_patch_2_5.jpg",KEEP
"processed_data\test\B2\DSC07477_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_86_patch_0_4.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_112_patch_0_2.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_158_patch_3_5.jpg",KEEP
"processed_data\val\A1\A1.11.LQD-Sch_05_patch_1_0.jpg",KEEP
