processed_path,new_action
"processed_data/train/B1/B1.04.UAH-Uni_411_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_139_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.27.Tu-Du_05_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_96_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_114_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_283_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_59_patch_2_5.jpg",FILTER
"processed_data\train\B2\DSC03451_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_42_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.27.Tu-Du_32_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_08_patch_2_4.jpg",FILTER
"processed_data/train/A1/DSC02512_patch_0_4.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_54_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_04_patch_2_3.jpg",FILTER
"processed_data/train/A2/A2.20.Metr-pol_45_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_65_patch_1_4.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_57_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_69_patch_0_4.jpg",FILTER
"processed_data\train\B2\DSC08668_patch_1_3.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_83_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_23_patch_1_3.jpg",FILTER
"processed_data/test/B2/DSC02155_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_106_patch_3_2.jpg",FILTER
"processed_data\test\B1\B1.27.HB-The_31_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_76_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_88_patch_2_4.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_28_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_21_patch_2_3.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_57_patch_1_4.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_39_patch_3_5.jpg",FILTER
"processed_data\test\B2\DSC07474_patch_3_1.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_06_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_147_patch_2_1.jpg",FILTER
