processed_path,new_action
"processed_data\train\B1\B1.18.GD-Hos_44_patch_3_0.jpg",FILTER
"processed_data\train\B2\DSC03301_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_34_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_41_patch_3_3.jpg",FILTER
"processed_data/test/B2/DSC02308_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_45_patch_1_5.jpg",FILTER
"processed_data\train\B2\DSC03500_patch_2_0.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_35_patch_3_0.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_46_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_61_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_71_patch_0_2.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_55_patch_0_1.jpg",FILTER
"processed_data\train\B1\DSC02262_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_144_patch_2_5.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_22_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_263_patch_0_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_17_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_306_patch_0_2.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_168_patch_2_1.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_27_patch_1_1.jpg",FILTER
"processed_data\train\B2\DSC03198_patch_1_0.jpg",FILTER
"processed_data/train/A1/DSC02532_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_90_patch_2_0.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_22_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_55_patch_2_1.jpg",FILTER
