processed_path,new_action
"processed_data/train/A1/A1.31.Cul-Com_27_patch_2_0.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_30_patch_1_4.jpg",KEEP
"processed_data\train\B1\DSC02228_patch_1_4.jpg",KEEP
"processed_data\train\A2\A2.26.Sou-Mil_01_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_84_patch_1_4.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_42_patch_1_0.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_41_patch_3_4.jpg",KEEP
"processed_data\train\B1\B1.18.GD-Hos_28_patch_2_5.jpg",KEEP
"processed_data/train/A2/A2.11.Sai-Uni_26_patch_1_5.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_137_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_56_patch_1_5.jpg",KEEP
"processed_data/train/B2/B2.11.Mil-Zon7_36_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_05_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_87_patch_0_2.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_33_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.18.TaD-Mar_27_patch_0_0.jpg",KEEP
"processed_data/test/B2/DSC02244_patch_1_0.jpg",KEEP
"processed_data/train/A1/DSC01997_patch_2_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_358_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_13_patch_3_4.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_32_patch_3_4.jpg",KEEP
"processed_data\train\B2\DSC03361_patch_0_1.jpg",KEEP
"processed_data/test/B2/DSC08850_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_29_patch_0_4.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_30_patch_2_3.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_08_patch_0_5.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_35_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_63_patch_2_2.jpg",KEEP
"processed_data/train/B1/B1.14.VAR-Bui_22_patch_0_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_62_patch_0_2.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_27_patch_0_4.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_09_patch_3_4.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_86_patch_0_1.jpg",KEEP
"processed_data\train\A2\A2.06.VCB-Tow_24_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_135_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_102_patch_0_0.jpg",KEEP
"processed_data\train\A2\A2.05.Pub-Ser_03_patch_0_2.jpg",KEEP
"processed_data/train/B2/B2.10.War-Mus_101_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_55_patch_3_0.jpg",KEEP
"processed_data\test\B1\DSC02183_patch_2_4.jpg",KEEP
"processed_data\train\B1\DSC00149_patch_2_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_127_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_79_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_01_patch_3_3.jpg",KEEP
"processed_data\train\A2\A2.09.Sai-Tra_57_patch_1_4.jpg",KEEP
"processed_data\train\B1\B1.24.Rex-Hot_05_patch_2_4.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_37_patch_0_5.jpg",KEEP
"processed_data\train\B2\DSC03402_patch_2_3.jpg",KEEP
"processed_data/test/A1/A1.29.Lab-Cul_10_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_149_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_99_patch_1_1.jpg",KEEP
"processed_data/train/A1/DSC02088_patch_2_5.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_16_patch_3_4.jpg",KEEP
"processed_data/test/B2/DSC02142_patch_3_1.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_55_patch_0_1.jpg",KEEP
"processed_data\train\B1\B1.20.PSA-Bui_89_patch_2_2.jpg",KEEP
"processed_data/train/A1/DSC02018_patch_0_4.jpg",KEEP
"processed_data\train\A2\A2.16.Thai-Squ_18_patch_1_2.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_14_patch_1_2.jpg",KEEP
"processed_data\train\B2\DSC03448_patch_0_4.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_08_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_123_patch_0_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_117_patch_3_5.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_20_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_109_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_63_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_62_patch_3_1.jpg",KEEP
"processed_data/train/A2/A2.23.VCB-TSN_07_patch_3_2.jpg",KEEP
"processed_data\test\B1\B1.27.HB-The_12_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_64_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_115_patch_0_0.jpg",KEEP
"processed_data\val\A1\A1.37.Uni-SSH_29_patch_3_4.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_48_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_29_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_51_patch_0_4.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_134_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_140_patch_3_1.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_52_patch_3_3.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_02_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_53_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_116_patch_0_4.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_398_patch_0_3.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_133_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_30_patch_3_1.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_36_patch_0_2.jpg",KEEP
"processed_data/test/A1/A1.15.VTT-Sch_28_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_79_patch_2_2.jpg",KEEP
"processed_data\test\A2\A2.12.Uni-Edu_06_patch_0_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_137_patch_1_1.jpg",KEEP
"processed_data\train\A2\A2.06.VCB-Tow_20_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_44_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_139_patch_3_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_115_patch_2_1.jpg",KEEP
"processed_data/test/A1/A1.29.Lab-Cul_06_patch_2_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_213_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.11.LQD-Sch_37_patch_3_3.jpg",KEEP
