processed_path,new_action
"processed_data/train/B2/B2.11.Mil-Zon7_49_patch_3_2.jpg",KEEP
"processed_data\train\A2\A2.25.Lux-Pal_06_patch_0_5.jpg",KEEP
"processed_data\train\B2\DSC03472_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_47_patch_0_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_324_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_16_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_86_patch_2_0.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_01_patch_0_1.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_47_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_50_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_42_patch_0_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_148_patch_1_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_210_patch_0_1.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_47_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.34.Maj-Hot_13_patch_1_0.jpg",KEEP
"processed_data\train\B1\DSC00063_patch_2_2.jpg",KEEP
"processed_data\train\B2\DSC03306_patch_1_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_203_patch_1_2.jpg",KEEP
"processed_data\train\B2\DSC03329_patch_1_0.jpg",KEEP
"processed_data/test/B2/DSC02257_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_170_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.04.HCM-Mus_78_patch_0_0.jpg",KEEP
"processed_data\val\B2\B2.16.Roy-CT_14_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_46_patch_0_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_100_patch_2_0.jpg",KEEP
"processed_data/train/B2/B2.11.Mil-Zon7_26_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_38_patch_2_5.jpg",KEEP
"processed_data/train/A2/A2.14.LBM-Tow_38_patch_3_3.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_35_patch_2_1.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_44_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_85_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_91_patch_3_1.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_126_patch_3_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_117_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_89_patch_2_3.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_23_patch_1_0.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_09_patch_3_2.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_116_patch_2_4.jpg",KEEP
