processed_path,new_action
"processed_data\train\B2\DSC03428_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_156_patch_1_5.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_07_patch_2_0.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_98_patch_2_2.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_134_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_257_patch_0_0.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_25_patch_0_3.jpg",KEEP
"processed_data\train\B1\DSC04838_patch_2_4.jpg",KEEP
"processed_data\train\B2\DSC03149_patch_1_4.jpg",KEEP
"processed_data/train/A2/A2.19.La-Vela_20_patch_2_5.jpg",KEEP
"processed_data/train/B2/B2.04.PSA-Bui_04_patch_2_4.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_68_patch_2_5.jpg",KEEP
"processed_data/train/A2/A2.15.New-Wor_21_patch_0_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_11_patch_1_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_241_patch_3_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_396_patch_2_0.jpg",KEEP
"processed_data/train/A2/A2.19.La-Vela_13_patch_2_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_219_patch_2_2.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_73_patch_2_5.jpg",KEEP
"processed_data/test/B2/DSC08845_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_132_patch_0_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_166_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_41_patch_2_5.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_36_patch_2_3.jpg",KEEP
