processed_path,new_action
"processed_data\train\B2\DSC03198_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_51_patch_2_4.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_14_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_22_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_117_patch_2_0.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_38_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_65_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_41_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_09_patch_1_4.jpg",FILTER
"processed_data\val\B2\DSC07108_patch_2_1.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_60_patch_2_4.jpg",FILTER
"processed_data/test/A1/A1.08.MCH-Sch_72_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_139_patch_3_5.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_34_patch_3_1.jpg",FILTER
"processed_data/train/A1/DSC02518_patch_0_5.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_150_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_15_patch_1_0.jpg",FILTER
"processed_data\val\A2\A2.18.MTN-Par_03_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_59_patch_0_0.jpg",FILTER
"processed_data\test\B2\DSC07577_patch_0_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_17_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_166_patch_0_3.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_26_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_04_patch_2_5.jpg",FILTER
"processed_data\train\B1\B1.18.GD-Hos_23_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_49_patch_2_5.jpg",FILTER
"processed_data/train/A1/DSC02589_patch_3_5.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_84_patch_0_5.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_23_patch_3_0.jpg",FILTER
"processed_data\train\B2\DSC03380_patch_1_2.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_157_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.41.Sto-Exc_37_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_13_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_110_patch_3_2.jpg",FILTER
"processed_data/train/A2/DSC01964_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_85_patch_0_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_266_patch_0_4.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_14_patch_3_2.jpg",FILTER
"processed_data/train/A1/DSC02021_patch_3_2.jpg",FILTER
"processed_data/test/B2/DSC02296_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_111_patch_3_5.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_39_patch_2_1.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_80_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_64_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_121_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_121_patch_2_2.jpg",FILTER
"processed_data\train\B2\DSC03290_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_129_patch_1_3.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_25_patch_1_5.jpg",FILTER
"processed_data\train\B1\DSC04876_patch_3_3.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_51_patch_3_4.jpg",FILTER
"processed_data/train/A1/DSC01996_patch_0_5.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_146_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_138_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_62_patch_3_0.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_80_patch_3_3.jpg",FILTER
"processed_data/test/B2/DSC02109_patch_0_3.jpg",FILTER
"processed_data/train/B2/B2.11.Mil-Zon7_01_patch_1_4.jpg",FILTER
"processed_data\train\B2\DSC03204_patch_3_4.jpg",FILTER
"processed_data\train\B2\DSC03349_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_19_patch_2_3.jpg",FILTER
"processed_data\train\A1\A1.09.Eye-Hos_38_patch_1_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_197_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_41_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_41_patch_3_5.jpg",FILTER
"processed_data\train\B1\DSC02285_patch_0_1.jpg",FILTER
"processed_data/train/A2/A2.15.New-Wor_10_patch_0_2.jpg",FILTER
