processed_path,new_action
"processed_data\train\A1\A1.12.Chi-Hou_91_patch_2_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_275_patch_1_1.jpg",FILTER
"processed_data/train/A2/A2.15.New-Wor_12_patch_0_5.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_100_patch_2_0.jpg",FILTER
"processed_data\train\B2\DSC03488_patch_3_1.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_69_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_24_patch_1_1.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_127_patch_1_1.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_99_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_224_patch_1_0.jpg",FILTER
"processed_data\test\B1\B1.27.HB-The_30_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_10_patch_3_1.jpg",FILTER
"processed_data/test/B2/DSC02109_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_06_patch_0_1.jpg",FILTER
"processed_data\test\B1\B1.27.HB-The_14_patch_0_5.jpg",FILTER
"processed_data\train\B1\DSC04679_patch_0_1.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_85_patch_3_3.jpg",FILTER
"processed_data/train/B1/B1.12.SEA-Bui_16_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_176_patch_2_3.jpg",FILTER
"processed_data/test/A1/A1.15.VTT-Sch_20_patch_3_0.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_28_patch_0_1.jpg",FILTER
"processed_data\train\B2\DSC03488_patch_2_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_48_patch_3_2.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_16_patch_3_0.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_34_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.24.Rex-Hot_23_patch_3_5.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_58_patch_0_5.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_26_patch_0_1.jpg",FILTER
"processed_data/train/A2/A2.22.Mai-Hou_08_patch_3_0.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_91_patch_0_4.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_57_patch_3_1.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_101_patch_2_2.jpg",FILTER
"processed_data\train\B1\DSC04855_patch_2_3.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_35_patch_0_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_05_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_27_patch_0_4.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_35_patch_1_1.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_109_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.30.Pol-Mas_13_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_100_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_32_patch_3_2.jpg",FILTER
"processed_data/train/A1/DSC02511_patch_3_5.jpg",FILTER
"processed_data\train\A2\A2.06.VCB-Tow_32_patch_1_4.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_133_patch_3_1.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_11_patch_3_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_78_patch_1_1.jpg",FILTER
"processed_data\train\B2\DSC03308_patch_2_2.jpg",FILTER
"processed_data\train\A2\A2.13.Kei-Uni_26_patch_3_4.jpg",FILTER
"processed_data\train\A2\A2.06.VCB-Tow_02_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.34.Maj-Hot_10_patch_2_1.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_17_patch_0_0.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_40_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_71_patch_3_0.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_17_patch_3_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_146_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_97_patch_0_4.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_08_patch_3_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_122_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_06_patch_3_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_373_patch_3_0.jpg",FILTER
"processed_data\val\B1\B1.11.TNS-Cen_27_patch_1_0.jpg",FILTER
"processed_data\train\B2\DSC03470_patch_3_2.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_32_patch_2_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_235_patch_1_1.jpg",FILTER
