processed_path,new_action
"processed_data\val\A1\A1.24.Indo-Ban_74_patch_0_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_34_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.02.Peo-Cou_89_patch_0_1.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_158_patch_0_1.jpg",FILTER
"processed_data\test\A2\A2.21.Cons-Mus_55_patch_3_2.jpg",FILTER
"processed_data\test\B2\B2.01.Sai-Cen_63_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_145_patch_0_4.jpg",FILTER
"processed_data/train/A2/A2.15.New-Wor_01_patch_2_0.jpg",FILTER
"processed_data\train\B2\B2.12.SW-Mus_32_patch_1_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_286_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_110_patch_3_4.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_41_patch_3_1.jpg",FILTER
"processed_data/train/A1/DSC02120_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_53_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_04_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.30.Pol-Mas_13_patch_0_0.jpg",FILTER
"processed_data\train\A2\A2.26.Sou-Mil_19_patch_3_4.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_35_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_52_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_224_patch_0_1.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_37_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_83_patch_3_3.jpg",FILTER
"processed_data\train\B1\DSC04622_patch_1_0.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_59_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_159_patch_3_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_06_patch_0_0.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_69_patch_3_3.jpg",FILTER
