processed_path,new_action
"processed_data\val\A1\A1.24.Indo-Ban_170_patch_3_3.jpg",KEEP
"processed_data/test/A1/A1.08.MCH-Sch_39_patch_0_2.jpg",KEEP
"processed_data\train\B1\DSC02281_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_121_patch_3_2.jpg",KEEP
"processed_data\train\B1\B1.20.PSA-Bui_60_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.07.Hot-Con_64_patch_2_2.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_37_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.32.Sec-Adm_17_patch_0_5.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_46_patch_1_2.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_13_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_160_patch_3_1.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_215_patch_0_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_71_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_20_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_214_patch_3_2.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_66_patch_0_5.jpg",KEEP
"processed_data/test/B2/DSC02301_patch_1_4.jpg",KEEP
"processed_data/test/A1/A1.15.VTT-Sch_09_patch_3_3.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_16_patch_1_3.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_127_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_38_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_60_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_94_patch_3_3.jpg",KEEP
"processed_data\test\B2\B2.08.Tu-Du_22_patch_2_2.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_08_patch_0_0.jpg",KEEP
"processed_data/test/B2/DSC08853_patch_1_1.jpg",KEEP
"processed_data\train\B2\DSC03372_patch_2_3.jpg",KEEP
"processed_data\val\B1\B1.15.TB-Mar_28_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.25.Gra-Sai_66_patch_0_5.jpg",KEEP
"processed_data\test\B1\DSC02211_patch_0_2.jpg",KEEP
"processed_data\test\B2\B2.01.Sai-Cen_28_patch_1_1.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_135_patch_3_5.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_10_patch_2_4.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_23_patch_0_1.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_44_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_240_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_73_patch_3_4.jpg",KEEP
"processed_data/train/A2/A2.22.Mai-Hou_18_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_133_patch_1_3.jpg",KEEP
"processed_data/train/A2/A2.14.LBM-Tow_32_patch_1_5.jpg",KEEP
"processed_data/train/A1/DSC02098_patch_3_2.jpg",KEEP
"processed_data\train\B1\DSC04755_patch_3_2.jpg",KEEP
"processed_data/train/A2/A2.11.Sai-Uni_02_patch_2_2.jpg",KEEP
"processed_data\train\A1\A1.09.Eye-Hos_52_patch_3_0.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_110_patch_1_5.jpg",KEEP
"processed_data/test/B2/DSC02190_patch_1_1.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_39_patch_0_2.jpg",KEEP
"processed_data\val\B1\B1.03.Gen-Lib_149_patch_0_4.jpg",KEEP
"processed_data\test\B2\B2.08.Tu-Du_30_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_101_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_163_patch_2_4.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_04_patch_3_1.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_99_patch_2_1.jpg",KEEP
"processed_data/train/A1/DSC02534_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_125_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_45_patch_1_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_327_patch_1_4.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_09_patch_2_4.jpg",KEEP
"processed_data\train\A1\A1.43.Sta-Tre_23_patch_1_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_115_patch_2_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_67_patch_1_2.jpg",KEEP
"processed_data\test\A2\A2.17.Dia-Pla_25_patch_0_3.jpg",KEEP
"processed_data\train\B2\DSC03468_patch_0_4.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_92_patch_0_0.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_47_patch_0_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_160_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_44_patch_1_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_328_patch_1_5.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_06_patch_1_0.jpg",KEEP
"processed_data/train/A1/A1.31.Cul-Com_09_patch_1_0.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_78_patch_0_4.jpg",KEEP
"processed_data/test/A1/A1.15.VTT-Sch_08_patch_2_3.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_348_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_57_patch_3_5.jpg",KEEP
"processed_data\test\B1\B1.27.HB-The_16_patch_2_1.jpg",KEEP
"processed_data/test/B2/DSC02112_patch_1_5.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_174_patch_3_5.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_127_patch_0_3.jpg",KEEP
"processed_data\train\B2\DSC08671_patch_3_4.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_151_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_75_patch_2_5.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_312_patch_3_1.jpg",KEEP
"processed_data\train\B1\DSC04672_patch_2_2.jpg",KEEP
