processed_path,new_action
"processed_data\train\A1\A1.09.Eye-Hos_102_patch_3_5.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_120_patch_3_4.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_50_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_101_patch_3_4.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_26_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_63_patch_1_3.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_50_patch_2_0.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_22_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_50_patch_3_3.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_60_patch_0_5.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_38_patch_2_0.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_15_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_318_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_52_patch_1_1.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_117_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_12_patch_3_1.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_52_patch_0_2.jpg",FILTER
"processed_data/train/A1/DSC02047_patch_3_1.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_190_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.43.Sta-Tre_35_patch_0_5.jpg",FILTER
"processed_data/train/B1/B1.08.HB-Scho_55_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_63_patch_1_5.jpg",FILTER
"processed_data/train/A1/DSC02517_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_63_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_52_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_234_patch_2_3.jpg",FILTER
"processed_data/train/B1/B1.09.TD-Hos_21_patch_3_2.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_12_patch_3_3.jpg",FILTER
"processed_data\train\A2\A2.07.Mel-Poi_17_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_70_patch_0_0.jpg",FILTER
"processed_data\train\A1\A1.27.Tu-Du_24_patch_2_1.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_32_patch_2_1.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_10_patch_3_1.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_119_patch_2_4.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_119_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_113_patch_1_0.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_53_patch_1_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_161_patch_0_2.jpg",FILTER
"processed_data\train\B2\B2.05.SA-Offi_21_patch_1_0.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_50_patch_1_2.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_126_patch_3_3.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_04_patch_0_0.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_114_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_219_patch_1_0.jpg",FILTER
"processed_data/train/A2/A2.11.Sai-Uni_23_patch_1_4.jpg",FILTER
"processed_data/test/B2/DSC02137_patch_2_2.jpg",FILTER
"processed_data\train\B2\DSC03195_patch_2_1.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_12_patch_3_0.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_67_patch_1_4.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_09_patch_3_2.jpg",FILTER
"processed_data/test/B2/DSC02248_patch_3_1.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_13_patch_0_4.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_13_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_170_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.30.Pol-Mas_10_patch_0_3.jpg",FILTER
"processed_data\test\B1\B1.19.Apar-Bui_36_patch_2_2.jpg",FILTER
"processed_data\train\A2\A2.06.VCB-Tow_02_patch_0_1.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_09_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_06_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_98_patch_2_0.jpg",FILTER
"processed_data\train\B1\B1.22.SA-Offi_91_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_27_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_275_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_19_patch_2_1.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_224_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_26_patch_0_0.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_01_patch_0_2.jpg",FILTER
"processed_data\train\A1\A1.05.Mus-His_45_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_03_patch_3_4.jpg",FILTER
"processed_data\val\A1\A1.03.Ope-Hou_12_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_03_patch_2_4.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_350_patch_2_4.jpg",FILTER
"processed_data/train/A1/DSC02142_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_114_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_48_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_131_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_149_patch_3_0.jpg",FILTER
"processed_data\test\B1\B1.27.HB-The_17_patch_1_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_22_patch_1_3.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_71_patch_0_5.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_44_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_113_patch_3_2.jpg",FILTER
"processed_data/train/A2/A2.14.LBM-Tow_30_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.16.LHP-Sch_08_patch_0_0.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_64_patch_1_5.jpg",FILTER
"processed_data\train\A1\A1.25.Gra-Sai_49_patch_2_2.jpg",FILTER
