processed_path,new_action
"processed_data\train\A1\A1.30.Pol-Mas_09_patch_2_0.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_08_patch_2_5.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_19_patch_1_3.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_19_patch_3_3.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_33_patch_0_4.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_35_patch_0_2.jpg",FILTER
"processed_data/train/A1/A1.31.Cul-Com_37_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.30.Pol-Mas_20_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_50_patch_1_0.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_43_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.33.Sou-Wom_43_patch_2_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_09_patch_3_3.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_10_patch_2_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_31_patch_1_0.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_31_patch_3_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_40_patch_3_0.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_23_patch_0_5.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_42_patch_3_0.jpg",FILTER
"processed_data\val\A1\A1.37.Uni-SSH_44_patch_1_2.jpg",FILTER
"processed_data/train/A1/DSC02039_patch_3_4.jpg",FILTER
"processed_data/train/A1/DSC02032_patch_1_0.jpg",FILTER
"processed_data/train/A1/DSC02030_patch_0_0.jpg",FILTER
"processed_data/train/A1/DSC02027_patch_3_5.jpg",FILTER
"processed_data/train/A1/DSC02027_patch_2_1.jpg",FILTER
"processed_data/train/A1/DSC02096_patch_0_0.jpg",FILTER
"processed_data/train/A1/DSC02051_patch_2_5.jpg",FILTER
"processed_data/train/A1/DSC02048_patch_0_0.jpg",FILTER
