processed_path,new_action
"processed_data/train/B1/B1.02.TDN-Sch_28_patch_1_3.jpg",FILTER
"processed_data/test/B2/DSC02154_patch_3_1.jpg",FILTER
"processed_data\train\B2\DSC03196_patch_2_5.jpg",FILTER
"processed_data\train\A1\A1.07.Hot-Con_56_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.02.TDN-Sch_03_patch_3_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_142_patch_2_2.jpg",FILTER
"processed_data\train\A1\A1.32.Sec-Adm_32_patch_2_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_175_patch_2_2.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_83_patch_3_3.jpg",FILTER
"processed_data\test\B2\DSC07432_patch_2_4.jpg",FILTER
"processed_data\train\A1\A1.12.Chi-Hou_45_patch_1_5.jpg",FILTER
"processed_data/train/A2/A2.14.LBM-Tow_21_patch_1_5.jpg",FILTER
"processed_data/train/A1/DSC02537_patch_3_1.jpg",FILTER
"processed_data/train/A1/DSC02049_patch_3_5.jpg",FILTER
"processed_data\train\B1\DSC04978_patch_2_4.jpg",FILTER
"processed_data\test\B1\DSC02184_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.13.Pas-Ins_131_patch_3_1.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_87_patch_3_1.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_222_patch_1_2.jpg",FILTER
"processed_data\val\A1\A1.11.LQD-Sch_38_patch_2_0.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_100_patch_2_2.jpg",FILTER
"processed_data\test\B1\DSC02161_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_47_patch_3_4.jpg",FILTER
"processed_data/train/A2/A2.23.VCB-TSN_15_patch_0_3.jpg",FILTER
"processed_data/train/B2/B2.09.Tha-Da_08_patch_1_1.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_31_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.01.Peo-com_155_patch_2_5.jpg",FILTER
"processed_data\train\B1\DSC04622_patch_0_0.jpg",FILTER
