processed_path,new_action
"processed_data\val\A1\A1.03.Ope-Hou_214_patch_3_4.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_39_patch_0_1.jpg",KEEP
"processed_data\val\A1\A1.23.Tru-Vuo_28_patch_3_4.jpg",KEEP
"processed_data/train/B1/B1.26.MEK-CPF_30_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.16.LHP-Sch_69_patch_2_3.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_113_patch_1_0.jpg",KEEP
"processed_data/train/A2/A2.20.Metr-pol_07_patch_2_5.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_177_patch_3_5.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_15_patch_2_5.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_18_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_139_patch_1_2.jpg",KEEP
"processed_data/test/B2/DSC02263_patch_0_0.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_01_patch_1_5.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_177_patch_1_5.jpg",KEEP
"processed_data\val\A1\A1.19.TuD-DiB_20_patch_1_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_143_patch_3_1.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_135_patch_1_1.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_30_patch_0_4.jpg",KEEP
"processed_data/train/B1/B1.08.HB-Scho_16_patch_0_3.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_125_patch_0_1.jpg",KEEP
"processed_data/train/A2/A2.01.Uni-Squa_92_patch_3_0.jpg",KEEP
"processed_data\val\A1\A1.39.Oil-Buid_54_patch_3_5.jpg",KEEP
"processed_data\train\B1\B1.07.Tho-Nha_155_patch_2_4.jpg",KEEP
"processed_data/train/B1/B1.02.TDN-Sch_98_patch_2_0.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_86_patch_3_0.jpg",KEEP
"processed_data\test\A1\A1.40.Veg-Oil_40_patch_2_0.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_256_patch_2_0.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_282_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.01.Peo-com_43_patch_0_1.jpg",KEEP
"processed_data/test/B2/DSC08850_patch_3_3.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_11_patch_0_5.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_44_patch_2_4.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_247_patch_0_3.jpg",KEEP
"processed_data/test/A1/A1.21.Rai-Bui_02_patch_2_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_39_patch_1_3.jpg",KEEP
"processed_data\train\A1\A1.27.Tu-Du_30_patch_2_3.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_206_patch_2_0.jpg",KEEP
"processed_data\train\B1\DSC02232_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.05.Mus-His_66_patch_1_0.jpg",KEEP
"processed_data/train/B1/B1.06.Geo-Mus_34_patch_1_0.jpg",KEEP
"processed_data\train\B2\DSC03182_patch_3_2.jpg",KEEP
"processed_data\val\A1\A1.24.Indo-Ban_172_patch_0_4.jpg",KEEP
