processed_path,new_action
"processed_data\train\B2\B2.05.SA-Offi_29_patch_2_5.jpg",FILTER
"processed_data\test\B1\B1.13.VOH-Rad_95_patch_1_1.jpg",FILTER
"processed_data/train/A1/DSC02513_patch_3_0.jpg",FILTER
"processed_data\test\A1\A1.40.Veg-Oil_51_patch_3_2.jpg",FILTER
"processed_data\train\A1\A1.26.Tan-Din_108_patch_3_0.jpg",FILTER
"processed_data\train\A1\A1.28.Cam-Mus_39_patch_0_4.jpg",FILTER
"processed_data\val\A1\A1.39.Oil-Buid_54_patch_0_0.jpg",FILTER
"processed_data/train/A2/A2.01.Uni-Squa_80_patch_3_2.jpg",FILTER
"processed_data\train\A2\A2.09.Sai-Tra_10_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_122_patch_1_4.jpg",FILTER
"processed_data/train/A2/A2.11.Sai-Uni_13_patch_1_4.jpg",FILTER
"processed_data\val\A1\A1.23.Tru-Vuo_18_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.18.TaD-Mar_02_patch_3_3.jpg",FILTER
"processed_data\train\A1\A1.34.Maj-Hot_10_patch_0_0.jpg",FILTER
"processed_data\train\B2\DSC03163_patch_3_4.jpg",FILTER
"processed_data\train\A1\A1.17.Sai-Uni_104_patch_1_5.jpg",FILTER
"processed_data\train\B2\DSC03218_patch_3_2.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_175_patch_2_0.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_98_patch_3_5.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_194_patch_1_1.jpg",FILTER
"processed_data\train\B1\B1.29.VNPT-Bui_83_patch_1_2.jpg",FILTER
"processed_data/train/B1/B1.06.Geo-Mus_111_patch_0_2.jpg",FILTER
"processed_data\train\B1\B1.20.PSA-Bui_77_patch_2_3.jpg",FILTER
"processed_data\test\B2\DSC07504_patch_0_4.jpg",FILTER
"processed_data\val\A2\A2.10.Cit-Vie_05_patch_3_2.jpg",FILTER
"processed_data\train\B2\DSC03172_patch_3_5.jpg",FILTER
"processed_data\train\A1\A1.14.Chi-Hos2_155_patch_3_1.jpg",FILTER
"processed_data\val\B1\B1.03.Gen-Lib_08_patch_0_3.jpg",FILTER
"processed_data\val\B1\B1.05.Uni-Med_151_patch_2_2.jpg",FILTER
"processed_data\train\B2\DSC03205_patch_3_4.jpg",FILTER
"processed_data\train\B2\DSC03451_patch_2_0.jpg",FILTER
"processed_data\val\A1\A1.24.Indo-Ban_238_patch_2_1.jpg",FILTER
"processed_data\train\B1\B1.07.Tho-Nha_152_patch_3_5.jpg",FILTER
"processed_data/train/A2/A2.14.LBM-Tow_41_patch_0_3.jpg",FILTER
"processed_data\val\B1\B1.15.TB-Mar_12_patch_2_5.jpg",FILTER
"processed_data/train/A1/DSC02067_patch_1_4.jpg",FILTER
"processed_data\test\A2\A2.17.Dia-Pla_36_patch_0_2.jpg",FILTER
"processed_data\train\B1\DSC04627_patch_1_0.jpg",FILTER
"processed_data/train/B1/B1.04.UAH-Uni_328_patch_0_1.jpg",FILTER
"processed_data/train/B1/B1.14.VAR-Bui_68_patch_0_3.jpg",FILTER
"processed_data\train\A1\A1.06.TDN-Sch_93_patch_1_5.jpg",FILTER
