processed_path,new_action
"processed_data\test\B1\B1.13.VOH-Rad_103_patch_0_4.jpg",KEEP
"processed_data/train/A1/DSC02560_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.06.TDN-Sch_20_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_13_patch_2_2.jpg",KEEP
"processed_data/train/B1/B1.04.UAH-Uni_371_patch_0_2.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_32_patch_0_1.jpg",KEEP
"processed_data\train\A1\A1.02.Peo-Cou_01_patch_1_2.jpg",KEEP
"processed_data\test\B2\DSC07522_patch_0_2.jpg",KEEP
"processed_data\val\B1\B1.05.Uni-Med_111_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.42.BIDV-Bui_31_patch_2_1.jpg",KEEP
"processed_data\train\A1\A1.14.Chi-Hos2_62_patch_2_3.jpg",KEEP
"processed_data\train\B2\B2.02.Ven-BTS_05_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.33.Sou-Wom_70_patch_2_3.jpg",KEEP
"processed_data\train\A1\A1.17.Sai-Uni_15_patch_3_3.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_37_patch_1_0.jpg",KEEP
"processed_data\test\B1\B1.19.Apar-Bui_40_patch_2_5.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_48_patch_1_1.jpg",KEEP
"processed_data\train\A2\A2.09.Sai-Tra_15_patch_3_2.jpg",KEEP
"processed_data/train/B2/B2.09.Tha-Da_16_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_38_patch_0_2.jpg",KEEP
"processed_data\train\B1\B1.23.Offi-Gov_10_patch_3_2.jpg",KEEP
"processed_data\train\A1\A1.28.Cam-Mus_33_patch_0_3.jpg",KEEP
"processed_data\train\A1\A1.36.St-Paul_40_patch_2_1.jpg",KEEP
"processed_data\train\B2\DSC03462_patch_1_4.jpg",KEEP
"processed_data\train\A1\A1.26.Tan-Din_42_patch_3_3.jpg",KEEP
"processed_data\train\A1\A1.12.Chi-Hou_50_patch_3_4.jpg",KEEP
"processed_data\test\B1\B1.13.VOH-Rad_08_patch_1_1.jpg",KEEP
"processed_data\train\B1\DSC02267_patch_1_0.jpg",KEEP
"processed_data\train\B1\B1.23.Offi-Gov_20_patch_1_0.jpg",KEEP
"processed_data\val\A1\A1.03.Ope-Hou_14_patch_0_5.jpg",KEEP
"processed_data\train\B1\B1.22.SA-Offi_44_patch_3_0.jpg",KEEP
"processed_data\train\A1\A1.13.Pas-Ins_55_patch_0_0.jpg",KEEP
"processed_data\test\A2\A2.21.Cons-Mus_49_patch_1_4.jpg",KEEP
"processed_data\train\B1\B1.29.VNPT-Bui_127_patch_2_3.jpg",KEEP
